user,game,hrs,purchase,play
117601858,State of Decay,132.0,1,1
218317467,Darksiders,0.0,1,0
12774878,Mare Nostrum,0.0,1,0
33910513,Sid Meier's Civilization V,52.0,1,1
53875128,Half-Life 2 Lost Coast,0.5,1,1
37422528,Don't Starve,0.0,1,0
197904909,C9,0.0,1,0
47457723,X-COM Enforcer,0.0,1,0
45617627,Darksiders II,13.5,1,1
90272527,Nether,8.9,1,1
17530772,GRID,21.0,1,1
43360645,RaceRoom Racing Experience ,0.0,1,0
11149819,Greed Corp,0.3,1,1
59332369,PAYDAY 2,27.0,1,1
184215735,Dota 2,14.5,1,1
15221799,Dota 2,1857.0,1,1
62990992,ACE - Arena Cyber Evolution,0.0,1,0
259477553,War Inc. Battlezone,1.1,1,1
86433707,Marvel Heroes 2015,0.2,1,1
145117004,Dirty Bomb,0.3,1,1
225933183,H1Z1,92.0,1,1
80117314,Call of Duty Black Ops - Multiplayer,0.0,1,0
248040416,Get Off My Lawn!,0.0,1,0
127220350,No More Room in Hell,0.0,1,0
65155942,Patch testing for Chivalry,0.0,1,0
77214425,Half-Life 2 Episode Two,0.0,1,0
189866742,AirMech,0.0,1,0
15702351,Deathmatch Classic,0.0,1,0
85458882,Zombies Monsters Robots,0.0,1,0
123101539,XCOM Enemy Unknown,38.0,1,1
118541865,Warlock - Master of the Arcane,0.0,1,0
149143479,The Culling Of The Cows,0.5,1,1
47384202,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.0,1,0
122798021,The Witcher Enhanced Edition,0.1,1,1
125589748,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.0,1,0
242378304,Dota 2,44.0,1,1
20930269,Counter-Strike Condition Zero,0.0,1,0
57103808,Heroes & Generals,19.4,1,1
134223421,PAYDAY 2,32.0,1,1
110480529,Call of Duty Modern Warfare 2,0.0,1,0
82287546,Borderlands 2,9.7,1,1
69856757,Mafia,18.1,1,1
180901075,Gun Monkeys,0.2,1,1
11403772,Sid Meier's Civilization V Brave New World,0.0,1,0
43684632,Arma 3 Zeus,0.0,1,0
242523654,Defiance,0.0,1,0
197904909,Frontline Tactics,0.0,1,0
17567828,The Expendabros,0.0,1,0
94161846,GTA SA German Mac,0.0,1,0
11403772,Red Faction Armageddon,8.8,1,1
154145611,Loadout,4.9,1,1
117194705,Face of Mankind,0.0,1,0
36557643,From Dust,0.0,1,0
33865373,Chronology,0.0,1,0
169771622,Zombies Monsters Robots,6.0,1,1
209817175,Robocraft,302.0,1,1
56038151,Transistor,1.8,1,1
14544587,Sid Meier's Civilization V,1326.0,1,1
4325465,Half-Life Blue Shift,0.0,1,0
30246419,Poker Night at the Inventory,0.0,1,0
71603645,The Elder Scrolls V Skyrim,8.6,1,1
166863117,Team Fortress 2,0.5,1,1
33013552,Enclave,0.0,1,0
48984158,The Elder Scrolls V Skyrim,232.0,1,1
178698811,Counter-Strike Global Offensive,12.3,1,1
92595907,PAYDAY The Heist,6.2,1,1
154230933,Borderlands 2 Headhunter 3 Mercenary Day,0.0,1,0
94161846,Grand Theft Auto IV,2.0,1,1
261067712,Robocraft,8.5,1,1
34281672,Rust,1.2,1,1
65155942,Counter-Strike Condition Zero,0.0,1,0
130351904,Left 4 Dead 2,4.3,1,1
76892907,Torchlight,40.0,1,1
106834867,Saints Row 2,0.0,1,0
67729331,Dark Fall 1 The Journal,0.0,1,0
89005236,Age of Empires II HD Edition,146.0,1,1
43955374,Talisman Digital Edition,1.6,1,1
100993239,Torchlight II,8.2,1,1
131785763,Risen 2 - Dark Waters,0.0,1,0
59662830,Team Fortress 2,18.5,1,1
195105284,Garry's Mod,7.3,1,1
21061921,Booster Trooper,0.6,1,1
9823354,HAWKEN - Mercenary Bundle,0.0,1,0
163972488,Don't Starve Together Beta,0.0,1,0
94161846,Call of Duty Modern Warfare 3,47.0,1,1
158576100,Euro Truck Simulator 2,0.0,1,0
186863874,Dota 2,0.5,1,1
163432200,Monaco,0.1,1,1
246241028,theHunter,0.0,1,0
87341384,Clicker Heroes,0.0,1,0
170201716,Block N Load,0.9,1,1
97303314,Left 4 Dead 2,0.7,1,1
65117175,RUSH,7.1,1,1
59825286,Painkiller Hell & Damnation,0.0,1,0
240405101,Assassin's Creed,4.5,1,1
238392070,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
62878249,911 First Responders,0.0,1,0
57368001,Left 4 Dead 2,2.5,1,1
43913966,Incredipede,2.4,1,1
202427012,Dota 2,31.0,1,1
28453352,Half-Life Source,0.0,1,0
53898495,Duke Nukem Forever,2.1,1,1
122026623,Assassin's Creed Revelations,38.0,1,1
143877335,Sniper Elite V2,2.0,1,1
60549077,Fortix,0.7,1,1
110906645,Saints Row The Third,42.0,1,1
123325040,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
97614578,PAYDAY The Web Series - Episode 1,0.0,1,0
51429054,Race The WTCC Game,0.0,1,0
65438630,Portal,0.0,1,0
104870123,BioShock Infinite,4.9,1,1
118723066,Unturned,0.4,1,1
23078763,Day of Defeat,0.0,1,0
7907686,Ricochet,0.0,1,0
49350285,Codename CURE,0.3,1,1
65398650,PixelJunk Monsters Ultimate,0.0,1,0
14465359,3DMark 11,3.0,1,1
53898495,Borderlands 2 Headhunter 4 Wedding Day Massacre,0.0,1,0
37723786,Red Orchestra 2 Heroes of Stalingrad - Single Player,0.0,1,0
24334631,Deathmatch Classic,0.0,1,0
129391396,Rust,0.4,1,1
64973908,Remember Me,0.0,1,0
222060673,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
19696244,SteamWorld Dig,0.4,1,1
70398582,Gray Matter,24.0,1,1
292744287,The Expendabros,0.0,1,0
161623464,sZone-Online,1.0,1,1
92663477,Warframe,0.0,1,0
131940023,How to Survive,0.9,1,1
157095466,Counter-Strike,1.6,1,1
127344335,BLOCKADE 3D,0.9,1,1
179456244,Dota 2,0.8,1,1
14465359,Ricochet,0.0,1,0
156818121,Borderlands,1.3,1,1
33659046,DayZ,23.0,1,1
33651880,Tropico 3 - Steam Special Edition,0.0,1,0
190900804,Worms Revolution,0.0,1,0
67492611,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
49462664,The Void,0.0,1,0
73835640,PAYDAY The Heist,5.6,1,1
69954842,Galactic Civilizations II Ultimate Edition,0.0,1,0
243053090,CSGO Player Profiles - KennyS,0.0,1,0
84471496,Don't Starve Together Beta,0.0,1,0
250006052,The Elder Scrolls V Skyrim - Dragonborn,0.0,1,0
59536273,GRID,0.9,1,1
118541865,Victory Command,0.0,1,0
222284298,Beyond Divinity,0.0,1,0
296439514,Counter-Strike Global Offensive,70.0,1,1
59825286,Fractal Make Blooms Not War,0.0,1,0
71888942,Sonic & All-Stars Racing Transformed,0.0,1,0
11207650,Left 4 Dead 2,3.6,1,1
101690993,BioShock Infinite Burial at Sea - Episode 1,0.0,1,0
38049880,Descent,1.8,1,1
137610845,Moonbase Alpha,1.3,1,1
58217836,FINAL FANTASY VII,1.3,1,1
245681889,Time Clickers,0.0,1,0
95699780,Garry's Mod,1.5,1,1
166863117,RaceRoom Racing Experience ,0.0,1,0
81160212,Disciples II Gallean's Return,0.0,1,0
104870123,Risen 2 - Dark Waters,0.0,1,0
87694960,Cities XL Platinum,0.0,1,0
27279261,Magicka,6.5,1,1
73495968,Portal,1.7,1,1
145534973,Total War ROME II - Emperor Edition,213.0,1,1
199931153,Panzar,0.0,1,0
129925351,Fallout Tactics,26.0,1,1
22689481,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
55426012,Mirror's Edge,6.3,1,1
62990992,Majesty 2,0.0,1,0
43913966,Resident Evil 6 / Biohazard 6,34.0,1,1
85673716,The Walking Dead,9.2,1,1
124725852,Don't Starve,26.0,1,1
163669475,Assassin's Creed Brotherhood,0.0,1,0
2259650,Half-Life Source,0.1,1,1
216785107,theHunter,3.2,1,1
20630908,Counter-Strike,2.8,1,1
11403772,KnightShift,0.0,1,0
96963765,School of Dragons How to Train Your Dragon,0.0,1,0
189734107,Grand Chase,0.0,1,0
35227774,Counter-Strike Source,0.0,1,0
108758176,Alien Swarm,0.4,1,1
39834113,Unreal II The Awakening,0.0,1,0
71335402,Killing Floor,10.1,1,1
35701646,Shattered Horizon,25.0,1,1
23078763,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
68540434,GunZ 2 The Second Duel,0.0,1,0
80494893,DayZ,29.0,1,1
181321171,Dota 2,25.0,1,1
19085114,Ace of Spades,0.2,1,1
30425578,METAL GEAR RISING REVENGEANCE,10.3,1,1
30246419,Z,0.0,1,0
177519904,Dota 2,17.5,1,1
88290913,Dota 2,3940.0,1,1
116617462,Star Wars The Force Unleashed II,9.0,1,1
189526724,Robocraft,0.0,1,0
181002117,Half-Life 2 Lost Coast,0.0,1,0
46028967,Age of Empires III Complete Collection,0.0,1,0
69954842,Toki Tori,2.2,1,1
9946133,Tom Clancy's Splinter Cell Conviction,0.4,1,1
19085114,Gotham City Impostors Free To Play,0.0,1,0
61070572,Dirty Bomb,0.8,1,1
73564778,Dead Space,0.0,1,0
181564172,Gems of War,3.3,1,1
53898495,Alice Madness Returns,0.0,1,0
71888942,Tomb Raider,0.0,1,0
159800136,South Park The Stick of Truth - Ultimate Fellowship Pack,0.0,1,0
50811344,Deus Ex Human Revolution - Director's Cut,0.0,1,0
210170887,Path of Exile,0.0,1,0
156821142,Magicka,0.0,1,0
232756470,ArcheAge,0.0,1,0
56899274,Call of Duty Modern Warfare 2,26.0,1,1
122026623,Orcs Must Die! 2,0.0,1,0
124725852,Don't Starve Reign of Giants,0.0,1,0
213046303,Counter-Strike Nexon Zombies,0.2,1,1
150751526,Dwarfs F2P,0.2,1,1
87040683,Arma 2 DayZ Mod,0.0,1,0
55426012,Fallout New Vegas Courier's Stash,0.0,1,0
154230723,Ether One,0.0,1,0
159800136,BLOCKADE 3D,0.0,1,0
60859695,Garry's Mod,0.0,1,0
158277459,Nosgoth,0.0,1,0
62990992,The Culling Of The Cows,2.3,1,1
25822628,Half-Life 2 Lost Coast,0.0,1,0
21551002,Deathmatch Classic,0.0,1,0
71777065,Tomb Raider Anniversary,2.8,1,1
148631188,Robocraft,0.0,1,0
168031436,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
116876958,METAL GEAR RISING REVENGEANCE,4.5,1,1
36404933,Serious Sam 3 BFE,0.0,1,0
106760673,Mirror's Edge,0.5,1,1
93478035,Fistful of Frags,0.0,1,0
100993239,The Elder Scrolls III Morrowind,0.6,1,1
112763045,Portal,7.4,1,1
153821154,The Lord of the Rings War in the North,0.0,1,0
138941587,Why So Evil,5.8,1,1
106806146,Castle Crashers,0.2,1,1
119239620,Afterfall InSanity - Dirty Arena Edition,0.8,1,1
127325079,Grand Theft Auto IV,0.0,1,0
132300630,The Stanley Parable,2.9,1,1
56038151,EDGE,5.8,1,1
122026623,Max Payne 2 The Fall of Max Payne,0.0,1,0
200913780,Left 4 Dead 2,4.1,1,1
152861732,Panzar,0.0,1,0
261497568,Quake Live,0.0,1,0
180648547,MicroVolts Surge,0.0,1,0
259477553,Aftermath,14.9,1,1
109201849,Psychonauts Demo,0.0,1,0
59825286,Wizorb,0.0,1,0
44314169,BioShock Infinite Burial at Sea - Episode 2,0.0,1,0
83849502,Deadlight Original Soundtrack,0.0,1,0
124556386,Quake II The Reckoning,0.0,1,0
17497581,Card Hunter,1.9,1,1
2259650,BioShock 2,12.3,1,1
116085629,The Elder Scrolls V Skyrim,80.0,1,1
70780053,Europa Universalis IV Conquest of Paradise,0.0,1,0
35864169,Audiosurf,4.4,1,1
98848653,Warframe,334.0,1,1
193156880,Loadout Campaign Beta,0.0,1,0
184987886,Firefall,2.5,1,1
114632006,Dizzel,5.5,1,1
81768333,Call of Duty Black Ops,8.6,1,1
145117004,S.K.I.L.L. - Special Force 2,0.5,1,1
138941587,Platypus II,5.2,1,1
66078954,Grim Fandango Remastered,2.4,1,1
236596014,Clicker Heroes,10.3,1,1
87907200,Eurofighter Typhoon,0.3,1,1
127628725,Company of Heroes (New Steam Version),0.0,1,0
191975517,Tom Clancy's Ghost Recon Phantoms - NA,0.0,1,0
71870712,Counter-Strike Source,448.0,1,1
70779914,Total War SHOGUN 2,24.0,1,1
37723786,Botanicula,0.0,1,0
54637394,Borderlands,28.0,1,1
11373749,Broken Sword 5 - the Serpent's Curse,0.0,1,0
19306933,Day of Defeat Source,0.0,1,0
267235316,Uncharted Waters Online Gran Atlas,0.0,1,0
129117376,Realm of the Mad God,1.6,1,1
50811344,The Wolf Among Us,11.9,1,1
14126086,Mass Effect,137.0,1,1
60859324,Skyrim High Resolution Texture Pack,0.0,1,0
71527252,Lara Croft and the Guardian of Light,0.0,1,0
45617627,Mirror's Edge,1.0,1,1
40576653,Counter-Strike,347.0,1,1
975449,Eufloria,0.0,1,0
3783783,Half-Life Blue Shift,0.7,1,1
106980036,Portal,2.8,1,1
48028873,Counter-Strike Source,0.0,1,0
22627659,Psychonauts Demo,0.0,1,0
78341587,Scribblenauts Unlimited,0.0,1,0
161816812,Saints Row IV,9.8,1,1
290542222,Fallout New Vegas,1.1,1,1
85935348,Team Fortress 2,6.4,1,1
103911620,Company of Heroes 2,1.7,1,1
129762577,Dota 2,10.7,1,1
111442295,Hitman 2 Silent Assassin,0.0,1,0
222050169,Ace of Spades,2.0,1,1
124884511,Dota 2,1447.0,1,1
92914917,Flesh Eaters,0.0,1,0
102825821,Shower With Your Dad Simulator 2015 Do You Still Shower With Your Dad,0.2,1,1
64787956,ACE COMBAT ASSAULT HORIZON Enhanced Edition,0.0,1,0
77214425,Call of Duty Black Ops,9.3,1,1
43913966,Half-Life,0.0,1,0
172518437,Peggle Extreme,0.8,1,1
181819729,Robocraft,0.0,1,0
181010210,Half-Life 2 Episode Two,0.0,1,0
14126086,Half-Life 2 Lost Coast,0.0,1,0
264438536,Dota 2,9.9,1,1
30519870,Medal of Honor(TM) Single Player,3.7,1,1
12130111,Metro Last Light Redux,0.0,1,0
24632218,Patch testing for Chivalry,0.0,1,0
87694960,The Guild II,0.0,1,0
194854693,Call of Duty Advanced Warfare - Multiplayer,0.3,1,1
34177747,The Stanley Parable,3.1,1,1
283896040,Magicka Wizard Wars,0.0,1,0
211454678,Survarium,7.7,1,1
62878249,Toy Soldiers,1.6,1,1
11731710,MX vs. ATV Reflex,0.0,1,0
43284145,Empire Total War,11.8,1,1
28472068,Crazy Machines,0.2,1,1
27262175,Aliens vs. Predator,1.2,1,1
248444377,Dragon Nest,0.0,1,0
58345543,Saints Row IV,14.4,1,1
14465359,Offworld Trading Company,32.0,1,1
37422528,Call of Duty 2,0.2,1,1
208433111,Dota 2,0.2,1,1
19085114,Penumbra Requiem,0.0,1,0
39334748,Counter-Strike Global Offensive,17.3,1,1
33651880,Magicka Nippon,0.0,1,0
242781058,War Thunder,0.5,1,1
198107903,Unturned,0.1,1,1
86469479,Fight The Dragon,3.4,1,1
182229935,FreeStyle2 Street Basketball,0.0,1,0
108114779,Borderlands The Pre-Sequel,54.0,1,1
83135348,Skyrim High Resolution Texture Pack,0.0,1,0
251706843,Euro Truck Simulator 2 - Ice Cold Paint Jobs Pack,0.0,1,0
64319625,Call of Duty Modern Warfare 3 - Multiplayer,77.0,1,1
70408902,The Swapper,0.0,1,0
289244540,Tom Clancy's Ghost Recon Phantoms - EU,66.0,1,1
10253354,Karate Master 2 Knock Down Blow,3.1,1,1
48175931,Defiance,1.8,1,1
132748085,WARMODE,0.0,1,0
128706580,Worms Reloaded,0.2,1,1
259402641,Sakura Clicker,0.5,1,1
45774794,DUNGEONS - The Dark Lord (Steam Special Edition),7.1,1,1
59332369,Tom Clancy's Ghost Recon Phantoms - NA Assault Starter Pack,0.0,1,0
44545959,Batman Arkham Origins,0.0,1,0
53245953,Fallout New Vegas Dead Money,0.0,1,0
77194239,Sid Meier's Pirates!,0.0,1,0
233692859,Dota 2,495.0,1,1
116564064,Amnesia The Dark Descent,0.0,1,0
179481154,Far Cry 2,0.0,1,0
59382844,Call of Duty Modern Warfare 2 - Multiplayer,800.0,1,1
52352692,Day of Defeat Source,0.0,1,0
58345543,Brawlhalla,0.0,1,0
11373749,Sam & Max 302 The Tomb of Sammun-Mak,0.0,1,0
114727578,Half-Life Source,0.0,1,0
58217836,Oddworld Abe's Oddysee,0.0,1,0
25822628,Half-Life 2,0.0,1,0
16154372,DOOM 3 BFG Edition,1.1,1,1
219706418,Counter-Strike Nexon Zombies,2.5,1,1
56470008,Call of Duty Modern Warfare 2,8.2,1,1
29239329,Besiege,3.2,1,1
138115430,Burnout Paradise The Ultimate Box,12.9,1,1
67349307,Torchlight,0.9,1,1
271073348,Unturned - Permanent Gold Upgrade,0.0,1,0
26808868,Medal of Honor Pre-Order,0.0,1,0
152956403,Saints Row IV Inauguration Station,0.1,1,1
95854541,Homefront,0.0,1,0
143459727,Magicka Wizard Wars,0.0,1,0
113580708,Guns of Icarus Online,1.1,1,1
38049880,Sanctum 2,0.9,1,1
108750879,Fallout 4,77.0,1,1
69954842,Killing Floor Mod Defence Alliance 2,0.0,1,0
50744279,XCOM Enemy Within,0.0,1,0
76892907,Sword of the Stars II Enhanced Edition,0.6,1,1
55367062,Planetary Annihilation,0.4,1,1
145825155,Euro Truck Simulator 2,43.0,1,1
162288536,SimCity 4 Deluxe,0.6,1,1
82438562,Puzzle Agent,0.3,1,1
53091150,DLC Quest,1.7,1,1
102825821,Nation Red,0.0,1,0
62705916,The Silent Age,0.3,1,1
139574808,Dota 2,0.8,1,1
111182405,Serious Sam Classic The First Encounter,0.0,1,0
103690917,Edna & Harvey Harvey's New Eyes,0.0,1,0
276526080,Terraria,19.7,1,1
182762077,Dota 2,42.0,1,1
16261218,Half-Life 2 Deathmatch,0.0,1,0
135865220,Gear Up,0.0,1,0
146809006,The Mighty Quest For Epic Loot,0.2,1,1
281864662,Dirty Bomb,0.2,1,1
36557643,Damned,0.2,1,1
178168238,Fallout New Vegas Honest Hearts,0.0,1,0
50095094,DiRT 3 Complete Edition,0.0,1,0
216217925,AirMech,1.2,1,1
37708732,Half-Life 2 Deathmatch,0.4,1,1
22301321,Arma 3,1.1,1,1
25337857,Path of Exile,0.0,1,0
94521606,RPG Maker VX Ace,2.4,1,1
198126859,Tactical Intervention,0.0,1,0
53875128,Prison Architect,0.3,1,1
69009454,Magicka Nippon,0.0,1,0
23717586,Half-Life Opposing Force,0.0,1,0
195486667,Heroes & Generals,0.0,1,0
52907921,Terraria,69.0,1,1
173799068,Infinite Crisis,3.3,1,1
48456902,Fallen Earth,0.0,1,0
116564064,Tomb Raider Legend,0.0,1,0
152419713,L.A. Noire,17.9,1,1
187463594,Surgeon Simulator,2.8,1,1
239849113,Team Fortress 2,0.7,1,1
205329032,CSGO Player Profiles - Get_Right,0.0,1,0
272852624,Construction Simulator 2015 Liebherr 150 EC-B,0.0,1,0
170188540,Dota 2,1.6,1,1
188910738,C9,0.4,1,1
69856757,Borderlands 2,50.0,1,1
97298878,Woodle Tree Adventures,0.0,1,0
213022303,H1Z1,6.7,1,1
179518925,Dota 2,0.3,1,1
24469287,Costume Quest,2.8,1,1
131348564,The Binding of Isaac,3.5,1,1
62705916,Battle of Empires  1914-1918,72.0,1,1
46301758,The Walking Dead,0.0,1,0
276186966,Trove,0.5,1,1
975449,Alan Wake,2.6,1,1
32710856,Mirror's Edge,0.0,1,0
126191291,The Ship Tutorial,0.0,1,0
51557405,BioShock,0.3,1,1
33013552,Brothers - A Tale of Two Sons,0.2,1,1
220568686,Golden Rush,0.2,1,1
176929122,AdVenture Capitalist,171.0,1,1
171541210,Dota 2,5.9,1,1
65229865,Victoria II Interwar Cavalry Unit Pack,0.0,1,0
58761868,Fable III,34.0,1,1
161896440,The Witcher Enhanced Edition,0.4,1,1
238392070,Counter-Strike Condition Zero,0.0,1,0
67628444,Sid Meier's Civilization V,16.5,1,1
178465090,Unturned,31.0,1,1
11403772,Ricochet,0.0,1,0
303007171,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
145927933,Left 4 Dead 2,30.0,1,1
63615483,Counter-Strike Condition Zero,37.0,1,1
64023574,Team Fortress 2,225.0,1,1
264253640,Happy Wars,0.7,1,1
122094388,Fallout 4,14.6,1,1
33282871,Counter-Strike Global Offensive,334.0,1,1
136495026,Sid Meier's Civilization V,1.0,1,1
16821928,Half-Life 2 Lost Coast,0.0,1,0
53875128,Middle-earth Shadow of Mordor,19.6,1,1
80494893,Robocraft,0.0,1,0
53097340,Star Wars The Force Unleashed Ultimate Sith Edition,0.0,1,0
26762388,Cogs,0.3,1,1
36404933,World of Goo,0.7,1,1
48365975,Borderlands 2,8.2,1,1
62878249,Skyrim High Resolution Texture Pack,0.0,1,0
185079540,Saints Row 2,0.0,1,0
116876958,Dogfight 1942,0.0,1,0
78309377,Portal,1.4,1,1
24632218,LISA Soundtrack + Art Collection,0.0,1,0
142775542,The Witcher 3 Wild Hunt,154.0,1,1
147859903,Sid Meier's Civilization V Brave New World,0.0,1,0
183574382,World of Guns Gun Disassembly,0.0,1,0
118838369,The Four Kings Casino and Slots,3.9,1,1
77980915,Warframe,252.0,1,1
61070572,The Binding of Isaac Rebirth,5.8,1,1
41559627,Serious Sam Classic The Second Encounter,0.0,1,0
92593907,Superbrothers Sword & Sworcery EP,0.0,1,0
205014771,Ryse Son of Rome,1.7,1,1
96282673,THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION,0.9,1,1
55906572,Red Faction II,0.0,1,0
46951849,Mare Nostrum,0.0,1,0
64787956,Darksiders Soundtrack,0.0,1,0
124059151,Fallout New Vegas Dead Money,0.0,1,0
49893565,Gold Rush! Anniversary,0.0,1,0
148362155,RACE 07 - Formula RaceRoom Add-On,0.0,1,0
14126086,L.A. Noire,0.0,1,0
94521606,Little Inferno,1.8,1,1
54310644,Orcs Must Die! 2,0.0,1,0
294560519,Batman Arkham Origins - Initiation,0.0,1,0
127344335,The Binding of Isaac,1.0,1,1
63157803,Fable III,28.0,1,1
218317467,Thief,0.0,1,0
24469287,Left 4 Dead,2.4,1,1
49050405,Metro 2033,0.0,1,0
192703190,Tom Clancy's Ghost Recon Phantoms - NA,0.3,1,1
22301321,BattleBlock Theater,0.0,1,0
34124250,Ricochet,0.0,1,0
263171804,Unturned,0.0,1,0
27403206,Batman Arkham City GOTY,0.0,1,0
88173801,Left 4 Dead 2,0.1,1,1
58905429,SteamWorld Dig,0.0,1,0
218918267,Sleeping Dogs,2.2,1,1
187545648,Counter-Strike Nexon Zombies,0.0,1,0
75155353,Sid Meier's Civilization V,0.0,1,0
14465359,Heroes & Generals,0.0,1,0
29239329,Counter-Strike Source,1.3,1,1
204453243,Teleglitch Die More Edition,0.0,1,0
243053090,TI5 - Player Profiles Invictus Gaming - Ferrari,0.0,1,0
161896440,Metro 2033 Redux,22.0,1,1
88579585,Star Wars Jedi Knight Jedi Academy,0.0,1,0
181002117,Team Fortress Classic,0.0,1,0
42061089,Hitman Sniper Challenge,0.0,1,0
67694595,ArcheAge,0.5,1,1
60859324,ARK Survival Evolved,160.0,1,1
277541086,Galcon 2,0.0,1,0
86041729,Left 4 Dead 2,10.5,1,1
181002117,Half-Life 2,0.0,1,0
49893565,English Country Tune,0.0,1,0
11952990,FTL Faster Than Light,39.0,1,1
132196353,TI5 - EG Champions of TI5,0.0,1,0
132196353,Dwarfs!?,0.0,1,0
36404933,The Witcher Enhanced Edition,25.0,1,1
86469479,Galactic Civilizations III - Map Pack DLC,0.0,1,0
261745164,Warframe,0.0,1,0
108007732,RaceRoom Racing Experience ,1.2,1,1
33279432,Half-Life 2 Episode One,0.2,1,1
131610144,Counter-Strike Condition Zero Deleted Scenes,0.5,1,1
127594108,Tower Wars,0.8,1,1
151603712,The Banner Saga,2.0,1,1
162421622,Dota 2,587.0,1,1
44321815,BioShock Infinite,0.0,1,0
51557405,Psychonauts Demo,0.0,1,0
65064340,Tomb Raider,14.8,1,1
209917929,Hitman Codename 47,0.0,1,0
36502549,Darksiders II Deathinitive Edition,0.0,1,0
39146470,Battlefield Bad Company 2,14.0,1,1
107307955,DiRT Showdown,0.1,1,1
264438536,Robocraft,22.0,1,1
11970504,Divinity Original Sin Enhanced Edition,0.0,1,0
69954842,Napoleon Total War,12.5,1,1
182220992,DayZ,24.0,1,1
154230723,A Story About My Uncle,0.0,1,0
177494738,Team Fortress 2,4.1,1,1
133422169,Construction Simulator 2015 Vertical Skyline,0.0,1,0
81170946,Star Wars The Force Unleashed II,0.0,1,0
8585433,Worms,0.0,1,0
129371925,Team Fortress 2,0.2,1,1
197904909,Panzar,0.0,1,0
199603191,Terraria,0.4,1,1
127555883,Neighbours from Hell 2,0.0,1,0
42657809,Broken Age,2.6,1,1
126595775,Call of Duty Ghosts - Multiplayer,6.3,1,1
187937296,Dota 2,14.1,1,1
42061089,The Witcher 3 Wild Hunt,0.0,1,0
65754991,Psychonauts,0.0,1,0
64787956,RPG Maker Rural Farm Tiles Resource Pack,0.0,1,0
195414910,Enemy Mind,0.0,1,0
67729331,Company of Heroes (New Steam Version),0.0,1,0
108007732,Gun Monkeys,1.3,1,1
241671581,Loadout,0.0,1,0
198398830,Counter-Strike Condition Zero,0.0,1,0
88775181,Sniper Elite V2,0.2,1,1
30699429,Tomb Raider Anniversary,0.0,1,0
14417857,Dragon Age Origins - Ultimate Edition,1157.0,1,1
213775315,theHunter,0.2,1,1
20772968,Assassin's Creed III,0.0,1,0
28472068,Batman Arkham City GOTY,0.0,1,0
97667936,Terraria,0.1,1,1
23225650,The Elder Scrolls V Skyrim - Hearthfire,0.0,1,0
118541865,Tropico 3 - Steam Special Edition,0.0,1,0
234488787,Gear Up,0.5,1,1
161366228,Offspring Fling!,0.0,1,0
64787956,8BitBoy,0.0,1,0
180901075,Cobi Treasure Deluxe,0.1,1,1
43160799,Dungeon Defenders,6.1,1,1
217779981,Dirty Bomb,0.0,1,0
7907686,BioShock,1.0,1,1
197904909,Nosgoth,0.0,1,0
95181268,Battle Battalions,0.0,1,0
78341587,Batman Arkham City GOTY,0.0,1,0
135879753,Half-Life Blue Shift,0.0,1,0
48492052,Fistful of Frags,0.3,1,1
95898619,Counter-Strike Condition Zero Deleted Scenes,0.0,1,0
125246281,Team Fortress 2,0.9,1,1
88579585,Tropico 3 - Steam Special Edition,0.0,1,0
124059151,Mount & Blade Warband,0.0,1,0
60859695,Arma 2,0.0,1,0
77665527,Stronghold 3,6.6,1,1
59662830,Company of Heroes 2,1.5,1,1
32467994,The Banner Saga - Mod Content,0.0,1,0
90272527,Left 4 Dead 2,58.0,1,1
195607832,Anomaly Warzone Earth,0.2,1,1
